country,code,year,percentage,latitude,longitude,continent
Luxembourg,LU,1981,0.92,49.815273,6.129583,Europe
Luxembourg,LU,1982,0.89,49.815273,6.129583,Europe
Luxembourg,LU,1983,0.93,49.815273,6.129583,Europe
Luxembourg,LU,1984,0.93,49.815273,6.129583,Europe
Luxembourg,LU,1985,0.75,49.815273,6.129583,Europe
Luxembourg,LU,1986,0.91,49.815273,6.129583,Europe
Luxembourg,LU,1987,1.14,49.815273,6.129583,Europe
Luxembourg,LU,1988,1.05,49.815273,6.129583,Europe
Luxembourg,LU,1989,0.7,49.815273,6.129583,Europe
Luxembourg,LU,1990,0.62,49.815273,6.129583,Europe
Luxembourg,LU,1991,0.68,49.815273,6.129583,Europe
Luxembourg,LU,1992,0.57,49.815273,6.129583,Europe
Luxembourg,LU,1993,0.56,49.815273,6.129583,Europe
Luxembourg,LU,1994,0.72,49.815273,6.129583,Europe
Luxembourg,LU,1995,0.88,49.815273,6.129583,Europe
Luxembourg,LU,1996,0.6,49.815273,6.129583,Europe
Luxembourg,LU,1997,0.84,49.815273,6.129583,Europe
Luxembourg,LU,1998,1.21,49.815273,6.129583,Europe
Luxembourg,LU,1999,0.97,49.815273,6.129583,Europe
Luxembourg,LU,2000,1.28,49.815273,6.129583,Europe
Luxembourg,LU,2001,1.16,49.815273,6.129583,Europe
Luxembourg,LU,2002,0.95,49.815273,6.129583,Europe
Luxembourg,LU,2003,0.84,49.815273,6.129583,Europe
Luxembourg,LU,2004,1.02,49.815273,6.129583,Europe
Luxembourg,LU,2005,1.07,49.815273,6.129583,Europe
Luxembourg,LU,2006,1.27,49.815273,6.129583,Europe
Luxembourg,LU,2007,1.4,49.815273,6.129583,Europe
Luxembourg,LU,2008,1.5,49.815273,6.129583,Europe
Luxembourg,LU,2009,1.48,49.815273,6.129583,Europe
Luxembourg,LU,2010,1.4,49.815273,6.129583,Europe
Luxembourg,LU,2011,1.31,49.815273,6.129583,Europe
Luxembourg,LU,2012,1.66,49.815273,6.129583,Europe
Luxembourg,LU,2013,2.08,49.815273,6.129583,Europe
Luxembourg,LU,2014,2.29,49.815273,6.129583,Europe
Luxembourg,LU,2015,2.54,49.815273,6.129583,Europe
Luxembourg,LU,2016,2.72,49.815273,6.129583,Europe
Luxembourg,LU,2017,3.4,49.815273,6.129583,Europe
Luxembourg,LU,2018,3.68,49.815273,6.129583,Europe
Luxembourg,LU,2019,4.06,49.815273,6.129583,Europe
Macedonia,MK,1990,4.61,41.608635,21.745275,Europe
Macedonia,MK,1991,8.04,41.608635,21.745275,Europe
Macedonia,MK,1992,7.83,41.608635,21.745275,Europe
Macedonia,MK,1993,4.8,41.608635,21.745275,Europe
Macedonia,MK,1994,6.82,41.608635,21.745275,Europe
Macedonia,MK,1995,7.8,41.608635,21.745275,Europe
Macedonia,MK,1996,7.13,41.608635,21.745275,Europe
Macedonia,MK,1997,8.37,41.608635,21.745275,Europe
Macedonia,MK,1998,8.92,41.608635,21.745275,Europe
Macedonia,MK,1999,11.96,41.608635,21.745275,Europe
Macedonia,MK,2000,10.61,41.608635,21.745275,Europe
Macedonia,MK,2001,5.98,41.608635,21.745275,Europe
Macedonia,MK,2002,7.35,41.608635,21.745275,Europe
Macedonia,MK,2003,11.8,41.608635,21.745275,Europe
Macedonia,MK,2004,12.81,41.608635,21.745275,Europe
Macedonia,MK,2005,12.43,41.608635,21.745275,Europe
Macedonia,MK,2006,13.44,41.608635,21.745275,Europe
Macedonia,MK,2007,8.21,41.608635,21.745275,Europe
Macedonia,MK,2008,7.02,41.608635,21.745275,Europe
Macedonia,MK,2009,10.73,41.608635,21.745275,Europe
Macedonia,MK,2010,18.93,41.608635,21.745275,Europe
Macedonia,MK,2011,11.07,41.608635,21.745275,Europe
Macedonia,MK,2012,8.62,41.608635,21.745275,Europe
Macedonia,MK,2013,13.66,41.608635,21.745275,Europe
Macedonia,MK,2014,11.84,41.608635,21.745275,Europe
Macedonia,MK,2015,17.61,41.608635,21.745275,Europe
Macedonia,MK,2016,17.19,41.608635,21.745275,Europe
Macedonia,MK,2017,11.1,41.608635,21.745275,Europe
Macedonia,MK,2018,16.82,41.608635,21.745275,Europe
Macedonia,MK,2019,10.71,41.608635,21.745275,Europe
Malaysia,MY,1965,5.64,4.210484,101.975766,Asia
Malaysia,MY,1966,5.7,4.210484,101.975766,Asia
Malaysia,MY,1967,5.9,4.210484,101.975766,Asia
Malaysia,MY,1968,6.42,4.210484,101.975766,Asia
Malaysia,MY,1969,7.73,4.210484,101.975766,Asia
Malaysia,MY,1970,8.24,4.210484,101.975766,Asia
Malaysia,MY,1971,6.51,4.210484,101.975766,Asia
Malaysia,MY,1972,6.35,4.210484,101.975766,Asia
Malaysia,MY,1973,5.67,4.210484,101.975766,Asia
Malaysia,MY,1974,5.08,4.210484,101.975766,Asia
Malaysia,MY,1975,4.88,4.210484,101.975766,Asia
Malaysia,MY,1976,4.15,4.210484,101.975766,Asia
Malaysia,MY,1977,3.03,4.210484,101.975766,Asia
Malaysia,MY,1978,2.59,4.210484,101.975766,Asia
Malaysia,MY,1979,2.59,4.210484,101.975766,Asia
Malaysia,MY,1980,3.07,4.210484,101.975766,Asia
Malaysia,MY,1981,3.32,4.210484,101.975766,Asia
Malaysia,MY,1982,2.96,4.210484,101.975766,Asia
Malaysia,MY,1983,3,4.210484,101.975766,Asia
Malaysia,MY,1984,5.51,4.210484,101.975766,Asia
Malaysia,MY,1985,6.02,4.210484,101.975766,Asia
Malaysia,MY,1986,5.87,4.210484,101.975766,Asia
Malaysia,MY,1987,6.86,4.210484,101.975766,Asia
Malaysia,MY,1988,7.45,4.210484,101.975766,Asia
Malaysia,MY,1989,6.17,4.210484,101.975766,Asia
Malaysia,MY,1990,4.35,4.210484,101.975766,Asia
Malaysia,MY,1991,3.97,4.210484,101.975766,Asia
Malaysia,MY,1992,3.53,4.210484,101.975766,Asia
Malaysia,MY,1993,3.84,4.210484,101.975766,Asia
Malaysia,MY,1994,4.7,4.210484,101.975766,Asia
Malaysia,MY,1995,4.32,4.210484,101.975766,Asia
Malaysia,MY,1996,3.23,4.210484,101.975766,Asia
Malaysia,MY,1997,2.23,4.210484,101.975766,Asia
Malaysia,MY,1998,2.56,4.210484,101.975766,Asia
Malaysia,MY,1999,3.84,4.210484,101.975766,Asia
Malaysia,MY,2000,3.45,4.210484,101.975766,Asia
Malaysia,MY,2001,2.98,4.210484,101.975766,Asia
Malaysia,MY,2002,2.43,4.210484,101.975766,Asia
Malaysia,MY,2003,2.1,4.210484,101.975766,Asia
Malaysia,MY,2004,2.19,4.210484,101.975766,Asia
Malaysia,MY,2005,2.19,4.210484,101.975766,Asia
Malaysia,MY,2006,2.2,4.210484,101.975766,Asia
Malaysia,MY,2007,1.98,4.210484,101.975766,Asia
Malaysia,MY,2008,2.44,4.210484,101.975766,Asia
Malaysia,MY,2009,2.41,4.210484,101.975766,Asia
Malaysia,MY,2010,2.14,4.210484,101.975766,Asia
Malaysia,MY,2011,2.58,4.210484,101.975766,Asia
Malaysia,MY,2012,2.68,4.210484,101.975766,Asia
Malaysia,MY,2013,3.08,4.210484,101.975766,Asia
Malaysia,MY,2014,3.33,4.210484,101.975766,Asia
Malaysia,MY,2015,3.41,4.210484,101.975766,Asia
Malaysia,MY,2016,4.54,4.210484,101.975766,Asia
Malaysia,MY,2017,5.89,4.210484,101.975766,Asia
Malaysia,MY,2018,5.91,4.210484,101.975766,Asia
Malaysia,MY,2019,6.01,4.210484,101.975766,Asia
Mexico,MX,1965,8.44,23.634501,-102.552784,Americas
Mexico,MX,1966,9.1,23.634501,-102.552784,Americas
Mexico,MX,1967,9.73,23.634501,-102.552784,Americas
Mexico,MX,1968,10.25,23.634501,-102.552784,Americas
Mexico,MX,1969,9.9,23.634501,-102.552784,Americas
Mexico,MX,1970,10.39,23.634501,-102.552784,Americas
Mexico,MX,1971,9.59,23.634501,-102.552784,Americas
Mexico,MX,1972,9.24,23.634501,-102.552784,Americas
Mexico,MX,1973,9.12,23.634501,-102.552784,Americas
Mexico,MX,1974,8.6,23.634501,-102.552784,Americas
Mexico,MX,1975,7.36,23.634501,-102.552784,Americas
Mexico,MX,1976,7.85,23.634501,-102.552784,Americas
Mexico,MX,1977,8.26,23.634501,-102.552784,Americas
Mexico,MX,1978,6.23,23.634501,-102.552784,Americas
Mexico,MX,1979,6.38,23.634501,-102.552784,Americas
Mexico,MX,1980,5.48,23.634501,-102.552784,Americas
Mexico,MX,1981,7.12,23.634501,-102.552784,Americas
Mexico,MX,1982,6.47,23.634501,-102.552784,Americas
Mexico,MX,1983,5.96,23.634501,-102.552784,Americas
Mexico,MX,1984,6.46,23.634501,-102.552784,Americas
Mexico,MX,1985,7.4,23.634501,-102.552784,Americas
Mexico,MX,1986,6.25,23.634501,-102.552784,Americas
Mexico,MX,1987,5.81,23.634501,-102.552784,Americas
Mexico,MX,1988,6.44,23.634501,-102.552784,Americas
Mexico,MX,1989,6.92,23.634501,-102.552784,Americas
Mexico,MX,1990,6.49,23.634501,-102.552784,Americas
Mexico,MX,1991,6,23.634501,-102.552784,Americas
Mexico,MX,1992,6.88,23.634501,-102.552784,Americas
Mexico,MX,1993,6.84,23.634501,-102.552784,Americas
Mexico,MX,1994,5.17,23.634501,-102.552784,Americas
Mexico,MX,1995,6.74,23.634501,-102.552784,Americas
Mexico,MX,1996,7.21,23.634501,-102.552784,Americas
Mexico,MX,1997,6.09,23.634501,-102.552784,Americas
Mexico,MX,1998,5.56,23.634501,-102.552784,Americas
Mexico,MX,1999,6.93,23.634501,-102.552784,Americas
Mexico,MX,2000,6.73,23.634501,-102.552784,Americas
Mexico,MX,2001,5.96,23.634501,-102.552784,Americas
Mexico,MX,2002,5.17,23.634501,-102.552784,Americas
Mexico,MX,2003,4.42,23.634501,-102.552784,Americas
Mexico,MX,2004,5.03,23.634501,-102.552784,Americas
Mexico,MX,2005,5.19,23.634501,-102.552784,Americas
Mexico,MX,2006,5.3,23.634501,-102.552784,Americas
Mexico,MX,2007,4.94,23.634501,-102.552784,Americas
Mexico,MX,2008,6.34,23.634501,-102.552784,Americas
Mexico,MX,2009,4.7,23.634501,-102.552784,Americas
Mexico,MX,2010,5.95,23.634501,-102.552784,Americas
Mexico,MX,2011,5.57,23.634501,-102.552784,Americas
Mexico,MX,2012,5.16,23.634501,-102.552784,Americas
Mexico,MX,2013,4.78,23.634501,-102.552784,Americas
Mexico,MX,2014,6.36,23.634501,-102.552784,Americas
Mexico,MX,2015,5.7,23.634501,-102.552784,Americas
Mexico,MX,2016,5.76,23.634501,-102.552784,Americas
Mexico,MX,2017,5.96,23.634501,-102.552784,Americas
Mexico,MX,2018,6.47,23.634501,-102.552784,Americas
Mexico,MX,2019,7.22,23.634501,-102.552784,Americas
Morocco,MA,1965,19.24,31.791702,-7.09262,Africa
Morocco,MA,1966,12.64,31.791702,-7.09262,Africa
Morocco,MA,1967,10.59,31.791702,-7.09262,Africa
Morocco,MA,1968,11.2,31.791702,-7.09262,Africa
Morocco,MA,1969,13.22,31.791702,-7.09262,Africa
Morocco,MA,1970,12.42,31.791702,-7.09262,Africa
Morocco,MA,1971,13.19,31.791702,-7.09262,Africa
Morocco,MA,1972,12.81,31.791702,-7.09262,Africa
Morocco,MA,1973,8.59,31.791702,-7.09262,Africa
Morocco,MA,1974,9.02,31.791702,-7.09262,Africa
Morocco,MA,1975,6.73,31.791702,-7.09262,Africa
Morocco,MA,1976,6.1,31.791702,-7.09262,Africa
Morocco,MA,1977,7.44,31.791702,-7.09262,Africa
Morocco,MA,1978,7.27,31.791702,-7.09262,Africa
Morocco,MA,1979,7.29,31.791702,-7.09262,Africa
Morocco,MA,1980,6.96,31.791702,-7.09262,Africa
Morocco,MA,1981,4.84,31.791702,-7.09262,Africa
Morocco,MA,1982,2.62,31.791702,-7.09262,Africa
Morocco,MA,1983,2.15,31.791702,-7.09262,Africa
Morocco,MA,1984,1.61,31.791702,-7.09262,Africa
Morocco,MA,1985,2.07,31.791702,-7.09262,Africa
Morocco,MA,1986,2.65,31.791702,-7.09262,Africa
Morocco,MA,1987,3.3,31.791702,-7.09262,Africa
Morocco,MA,1988,3.55,31.791702,-7.09262,Africa
Morocco,MA,1989,3.99,31.791702,-7.09262,Africa
Morocco,MA,1990,4.11,31.791702,-7.09262,Africa
Morocco,MA,1991,4.07,31.791702,-7.09262,Africa
Morocco,MA,1992,2.86,31.791702,-7.09262,Africa
Morocco,MA,1993,1.3,31.791702,-7.09262,Africa
Morocco,MA,1994,2.24,31.791702,-7.09262,Africa
Morocco,MA,1995,1.66,31.791702,-7.09262,Africa
Morocco,MA,1996,5.09,31.791702,-7.09262,Africa
Morocco,MA,1997,5.21,31.791702,-7.09262,Africa
Morocco,MA,1998,4.33,31.791702,-7.09262,Africa
Morocco,MA,1999,1.94,31.791702,-7.09262,Africa
Morocco,MA,2000,1.85,31.791702,-7.09262,Africa
Morocco,MA,2001,2.33,31.791702,-7.09262,Africa
Morocco,MA,2002,2.19,31.791702,-7.09262,Africa
Morocco,MA,2003,3.44,31.791702,-7.09262,Africa
Morocco,MA,2004,3.27,31.791702,-7.09262,Africa
Morocco,MA,2005,1.96,31.791702,-7.09262,Africa
Morocco,MA,2006,1.9,31.791702,-7.09262,Africa
Morocco,MA,2007,1.93,31.791702,-7.09262,Africa
Morocco,MA,2008,1.79,31.791702,-7.09262,Africa
Morocco,MA,2009,4.44,31.791702,-7.09262,Africa
Morocco,MA,2010,5.55,31.791702,-7.09262,Africa
Morocco,MA,2011,3.43,31.791702,-7.09262,Africa
Morocco,MA,2012,2.93,31.791702,-7.09262,Africa
Morocco,MA,2013,4.82,31.791702,-7.09262,Africa
Morocco,MA,2014,4.2,31.791702,-7.09262,Africa
Morocco,MA,2015,5.09,31.791702,-7.09262,Africa
Morocco,MA,2016,5.28,31.791702,-7.09262,Africa
Morocco,MA,2017,4.99,31.791702,-7.09262,Africa
Morocco,MA,2018,6.72,31.791702,-7.09262,Africa
Morocco,MA,2019,7.09,31.791702,-7.09262,Africa
Netherlands,NL,1965,0,52.132633,5.291266,Europe
Netherlands,NL,1966,0,52.132633,5.291266,Europe
Netherlands,NL,1967,0,52.132633,5.291266,Europe
Netherlands,NL,1968,0,52.132633,5.291266,Europe
Netherlands,NL,1969,0,52.132633,5.291266,Europe
Netherlands,NL,1970,0,52.132633,5.291266,Europe
Netherlands,NL,1971,0,52.132633,5.291266,Europe
Netherlands,NL,1972,0,52.132633,5.291266,Europe
Netherlands,NL,1973,0,52.132633,5.291266,Europe
Netherlands,NL,1974,0,52.132633,5.291266,Europe
Netherlands,NL,1975,0.27,52.132633,5.291266,Europe
Netherlands,NL,1976,0.27,52.132633,5.291266,Europe
Netherlands,NL,1977,0.27,52.132633,5.291266,Europe
Netherlands,NL,1978,0.37,52.132633,5.291266,Europe
Netherlands,NL,1979,0.33,52.132633,5.291266,Europe
Netherlands,NL,1980,0.33,52.132633,5.291266,Europe
Netherlands,NL,1981,0.36,52.132633,5.291266,Europe
Netherlands,NL,1982,0.1,52.132633,5.291266,Europe
Netherlands,NL,1983,0.08,52.132633,5.291266,Europe
Netherlands,NL,1984,0.01,52.132633,5.291266,Europe
Netherlands,NL,1985,0.15,52.132633,5.291266,Europe
Netherlands,NL,1986,0.18,52.132633,5.291266,Europe
Netherlands,NL,1987,0.22,52.132633,5.291266,Europe
Netherlands,NL,1988,0.27,52.132633,5.291266,Europe
Netherlands,NL,1989,0.3,52.132633,5.291266,Europe
Netherlands,NL,1990,0.25,52.132633,5.291266,Europe
Netherlands,NL,1991,0.28,52.132633,5.291266,Europe
Netherlands,NL,1992,0.3,52.132633,5.291266,Europe
Netherlands,NL,1993,0.33,52.132633,5.291266,Europe
Netherlands,NL,1994,0.38,52.132633,5.291266,Europe
Netherlands,NL,1995,0.41,52.132633,5.291266,Europe
Netherlands,NL,1996,0.5,52.132633,5.291266,Europe
Netherlands,NL,1997,0.57,52.132633,5.291266,Europe
Netherlands,NL,1998,0.65,52.132633,5.291266,Europe
Netherlands,NL,1999,0.71,52.132633,5.291266,Europe
Netherlands,NL,2000,0.83,52.132633,5.291266,Europe
Netherlands,NL,2001,0.88,52.132633,5.291266,Europe
Netherlands,NL,2002,1.04,52.132633,5.291266,Europe
Netherlands,NL,2003,1.03,52.132633,5.291266,Europe
Netherlands,NL,2004,1.33,52.132633,5.291266,Europe
Netherlands,NL,2005,1.81,52.132633,5.291266,Europe
Netherlands,NL,2006,2.03,52.132633,5.291266,Europe
Netherlands,NL,2007,2.18,52.132633,5.291266,Europe
Netherlands,NL,2008,2.6,52.132633,5.291266,Europe
Netherlands,NL,2009,3.05,52.132633,5.291266,Europe
Netherlands,NL,2010,2.81,52.132633,5.291266,Europe
Netherlands,NL,2011,3.29,52.132633,5.291266,Europe
Netherlands,NL,2012,3.44,52.132633,5.291266,Europe
Netherlands,NL,2013,3.43,52.132633,5.291266,Europe
Netherlands,NL,2014,3.55,52.132633,5.291266,Europe
Netherlands,NL,2015,3.94,52.132633,5.291266,Europe
Netherlands,NL,2016,4.03,52.132633,5.291266,Europe
Netherlands,NL,2017,4.93,52.132633,5.291266,Europe
Netherlands,NL,2018,5.53,52.132633,5.291266,Europe
Netherlands,NL,2019,6.54,52.132633,5.291266,Europe
New Zealand,NZ,1965,37.89,-40.900557,174.885971,Oceania
New Zealand,NZ,1966,38.17,-40.900557,174.885971,Oceania
New Zealand,NZ,1967,38.45,-40.900557,174.885971,Oceania
New Zealand,NZ,1968,39.77,-40.900557,174.885971,Oceania
New Zealand,NZ,1969,38.76,-40.900557,174.885971,Oceania
New Zealand,NZ,1970,37.44,-40.900557,174.885971,Oceania
New Zealand,NZ,1971,40.2,-40.900557,174.885971,Oceania
New Zealand,NZ,1972,39.76,-40.900557,174.885971,Oceania
New Zealand,NZ,1973,37.76,-40.900557,174.885971,Oceania
New Zealand,NZ,1974,38.87,-40.900557,174.885971,Oceania
New Zealand,NZ,1975,41.72,-40.900557,174.885971,Oceania
New Zealand,NZ,1976,37.7,-40.900557,174.885971,Oceania
New Zealand,NZ,1977,35.12,-40.900557,174.885971,Oceania
New Zealand,NZ,1978,37.66,-40.900557,174.885971,Oceania
New Zealand,NZ,1979,42.96,-40.900557,174.885971,Oceania
New Zealand,NZ,1980,45.02,-40.900557,174.885971,Oceania
New Zealand,NZ,1981,45.59,-40.900557,174.885971,Oceania
New Zealand,NZ,1982,41.27,-40.900557,174.885971,Oceania
New Zealand,NZ,1983,42.63,-40.900557,174.885971,Oceania
New Zealand,NZ,1984,41.87,-40.900557,174.885971,Oceania
New Zealand,NZ,1985,39.89,-40.900557,174.885971,Oceania
New Zealand,NZ,1986,41.05,-40.900557,174.885971,Oceania
New Zealand,NZ,1987,39.96,-40.900557,174.885971,Oceania
New Zealand,NZ,1988,40.12,-40.900557,174.885971,Oceania
New Zealand,NZ,1989,44.71,-40.900557,174.885971,Oceania
New Zealand,NZ,1990,39.34,-40.900557,174.885971,Oceania
New Zealand,NZ,1991,38.36,-40.900557,174.885971,Oceania
New Zealand,NZ,1992,35.57,-40.900557,174.885971,Oceania
New Zealand,NZ,1993,38.16,-40.900557,174.885971,Oceania
New Zealand,NZ,1994,39.25,-40.900557,174.885971,Oceania
New Zealand,NZ,1995,39.96,-40.900557,174.885971,Oceania
New Zealand,NZ,1996,37.54,-40.900557,174.885971,Oceania
New Zealand,NZ,1997,33.8,-40.900557,174.885971,Oceania
New Zealand,NZ,1998,36.95,-40.900557,174.885971,Oceania
New Zealand,NZ,1999,33.81,-40.900557,174.885971,Oceania
New Zealand,NZ,2000,34.59,-40.900557,174.885971,Oceania
New Zealand,NZ,2001,31.03,-40.900557,174.885971,Oceania
New Zealand,NZ,2002,33.46,-40.900557,174.885971,Oceania
New Zealand,NZ,2003,32.64,-40.900557,174.885971,Oceania
New Zealand,NZ,2004,36.03,-40.900557,174.885971,Oceania
New Zealand,NZ,2005,33.09,-40.900557,174.885971,Oceania
New Zealand,NZ,2006,33.21,-40.900557,174.885971,Oceania
New Zealand,NZ,2007,33.74,-40.900557,174.885971,Oceania
New Zealand,NZ,2008,32.83,-40.900557,174.885971,Oceania
New Zealand,NZ,2009,36.18,-40.900557,174.885971,Oceania
New Zealand,NZ,2010,37.07,-40.900557,174.885971,Oceania
New Zealand,NZ,2011,37.78,-40.900557,174.885971,Oceania
New Zealand,NZ,2012,35.12,-40.900557,174.885971,Oceania
New Zealand,NZ,2013,35.13,-40.900557,174.885971,Oceania
New Zealand,NZ,2014,35.78,-40.900557,174.885971,Oceania
New Zealand,NZ,2015,36.21,-40.900557,174.885971,Oceania
New Zealand,NZ,2016,37.19,-40.900557,174.885971,Oceania
New Zealand,NZ,2017,35.54,-40.900557,174.885971,Oceania
New Zealand,NZ,2018,36.67,-40.900557,174.885971,Oceania
New Zealand,NZ,2019,35.4,-40.900557,174.885971,Oceania
Norway,NO,1965,66.5,60.472024,8.468946,Europe
Norway,NO,1966,63.97,60.472024,8.468946,Europe
Norway,NO,1967,65.19,60.472024,8.468946,Europe
Norway,NO,1968,65.74,60.472024,8.468946,Europe
Norway,NO,1969,62.43,60.472024,8.468946,Europe
Norway,NO,1970,60.02,60.472024,8.468946,Europe
Norway,NO,1971,62.51,60.472024,8.468946,Europe
Norway,NO,1972,62.85,60.472024,8.468946,Europe
Norway,NO,1973,64.16,60.472024,8.468946,Europe
Norway,NO,1974,66.95,60.472024,8.468946,Europe
Norway,NO,1975,66.6,60.472024,8.468946,Europe
Norway,NO,1976,65.94,60.472024,8.468946,Europe
Norway,NO,1977,62.82,60.472024,8.468946,Europe
Norway,NO,1978,62.73,60.472024,8.468946,Europe
Norway,NO,1979,64.45,60.472024,8.468946,Europe
Norway,NO,1980,63.82,60.472024,8.468946,Europe
Norway,NO,1981,67.24,60.472024,8.468946,Europe
Norway,NO,1982,67.81,60.472024,8.468946,Europe
Norway,NO,1983,70.6,60.472024,8.468946,Europe
Norway,NO,1984,69.84,60.472024,8.468946,Europe
Norway,NO,1985,68.19,60.472024,8.468946,Europe
Norway,NO,1986,65.58,60.472024,8.468946,Europe
Norway,NO,1987,67.07,60.472024,8.468946,Europe
Norway,NO,1988,68.65,60.472024,8.468946,Europe
Norway,NO,1989,70.15,60.472024,8.468946,Europe
Norway,NO,1990,71.18,60.472024,8.468946,Europe
Norway,NO,1991,70.14,60.472024,8.468946,Europe
Norway,NO,1992,70.58,60.472024,8.468946,Europe
Norway,NO,1993,69.87,60.472024,8.468946,Europe
Norway,NO,1994,67.68,60.472024,8.468946,Europe
Norway,NO,1995,69.5,60.472024,8.468946,Europe
Norway,NO,1996,64.59,60.472024,8.468946,Europe
Norway,NO,1997,64.9,60.472024,8.468946,Europe
Norway,NO,1998,65.82,60.472024,8.468946,Europe
Norway,NO,1999,67.37,60.472024,8.468946,Europe
Norway,NO,2000,71.13,60.472024,8.468946,Europe
Norway,NO,2001,66.19,60.472024,8.468946,Europe
Norway,NO,2002,67.96,60.472024,8.468946,Europe
Norway,NO,2003,62.35,60.472024,8.468946,Europe
Norway,NO,2004,62.78,60.472024,8.468946,Europe
Norway,NO,2005,68.39,60.472024,8.468946,Europe
Norway,NO,2006,65.36,60.472024,8.468946,Europe
Norway,NO,2007,67.89,60.472024,8.468946,Europe
Norway,NO,2008,68.56,60.472024,8.468946,Europe
Norway,NO,2009,66.44,60.472024,8.468946,Europe
Norway,NO,2010,63.74,60.472024,8.468946,Europe
Norway,NO,2011,64.77,60.472024,8.468946,Europe
Norway,NO,2012,68.45,60.472024,8.468946,Europe
Norway,NO,2013,66.04,60.472024,8.468946,Europe
Norway,NO,2014,67.58,60.472024,8.468946,Europe
Norway,NO,2015,67.36,60.472024,8.468946,Europe
Norway,NO,2016,68.48,60.472024,8.468946,Europe
Norway,NO,2017,67.93,60.472024,8.468946,Europe
Norway,NO,2018,67.26,60.472024,8.468946,Europe
Norway,NO,2019,66.18,60.472024,8.468946,Europe
Oman,OM,1965,0,21.512583,55.923255,Asia
Oman,OM,1966,0,21.512583,55.923255,Asia
Oman,OM,1967,0,21.512583,55.923255,Asia
Oman,OM,1968,0,21.512583,55.923255,Asia
Oman,OM,1969,0,21.512583,55.923255,Asia
Oman,OM,1970,0,21.512583,55.923255,Asia
Oman,OM,1971,0,21.512583,55.923255,Asia
Oman,OM,1972,0,21.512583,55.923255,Asia
Oman,OM,1973,0,21.512583,55.923255,Asia
Oman,OM,1974,0,21.512583,55.923255,Asia
Oman,OM,1975,0,21.512583,55.923255,Asia
Oman,OM,1976,0,21.512583,55.923255,Asia
Oman,OM,1977,0,21.512583,55.923255,Asia
Oman,OM,1978,0,21.512583,55.923255,Asia
Oman,OM,1979,0,21.512583,55.923255,Asia
Oman,OM,1980,0,21.512583,55.923255,Asia
Oman,OM,1981,0,21.512583,55.923255,Asia
Oman,OM,1982,0,21.512583,55.923255,Asia
Oman,OM,1983,0,21.512583,55.923255,Asia
Oman,OM,1984,0,21.512583,55.923255,Asia
Oman,OM,1985,0,21.512583,55.923255,Asia
Oman,OM,1986,0,21.512583,55.923255,Asia
Oman,OM,1987,0,21.512583,55.923255,Asia
Oman,OM,1988,0,21.512583,55.923255,Asia
Oman,OM,1989,0,21.512583,55.923255,Asia
Oman,OM,1990,0,21.512583,55.923255,Asia
Oman,OM,1991,0,21.512583,55.923255,Asia
Oman,OM,1992,0,21.512583,55.923255,Asia
Oman,OM,1993,0,21.512583,55.923255,Asia
Oman,OM,1994,0,21.512583,55.923255,Asia
Oman,OM,1995,0,21.512583,55.923255,Asia
Oman,OM,1996,0,21.512583,55.923255,Asia
Oman,OM,1997,0,21.512583,55.923255,Asia
Oman,OM,1998,0,21.512583,55.923255,Asia
Oman,OM,1999,0,21.512583,55.923255,Asia
Oman,OM,2000,0,21.512583,55.923255,Asia
Oman,OM,2001,0,21.512583,55.923255,Asia
Oman,OM,2002,0,21.512583,55.923255,Asia
Oman,OM,2003,0,21.512583,55.923255,Asia
Oman,OM,2004,0,21.512583,55.923255,Asia
Oman,OM,2005,0,21.512583,55.923255,Asia
Oman,OM,2006,0,21.512583,55.923255,Asia
Oman,OM,2007,0,21.512583,55.923255,Asia
Oman,OM,2008,0,21.512583,55.923255,Asia
Oman,OM,2009,0,21.512583,55.923255,Asia
Oman,OM,2010,0,21.512583,55.923255,Asia
Oman,OM,2011,0,21.512583,55.923255,Asia
Oman,OM,2012,0,21.512583,55.923255,Asia
Oman,OM,2013,0,21.512583,55.923255,Asia
Oman,OM,2014,0,21.512583,55.923255,Asia
Oman,OM,2015,0,21.512583,55.923255,Asia
Oman,OM,2016,0,21.512583,55.923255,Asia
Oman,OM,2017,0,21.512583,55.923255,Asia
Oman,OM,2018,0,21.512583,55.923255,Asia
Oman,OM,2019,0,21.512583,55.923255,Asia
Pakistan,PK,1965,7.46,30.375321,69.345116,Asia
Pakistan,PK,1966,7.4,30.375321,69.345116,Asia
Pakistan,PK,1967,7.92,30.375321,69.345116,Asia
Pakistan,PK,1968,8.39,30.375321,69.345116,Asia
Pakistan,PK,1969,8.81,30.375321,69.345116,Asia
Pakistan,PK,1970,7.92,30.375321,69.345116,Asia
Pakistan,PK,1971,10.65,30.375321,69.345116,Asia
Pakistan,PK,1972,12.71,30.375321,69.345116,Asia
Pakistan,PK,1973,12.57,30.375321,69.345116,Asia
Pakistan,PK,1974,11.81,30.375321,69.345116,Asia
Pakistan,PK,1975,12.61,30.375321,69.345116,Asia
Pakistan,PK,1976,13.49,30.375321,69.345116,Asia
Pakistan,PK,1977,14.82,30.375321,69.345116,Asia
Pakistan,PK,1978,17.2,30.375321,69.345116,Asia
Pakistan,PK,1979,17.06,30.375321,69.345116,Asia
Pakistan,PK,1980,16.12,30.375321,69.345116,Asia
